amount,velocity_10m,velocity_24h,distance_from_last_km,is_new_device,pattern_name,is_fraud
515.41,0,4,11.28,0,Normal Legitimate Activity,0
4785.53,0,2,0.5,0,Normal Legitimate Activity,0
703.94,0,0,9.81,0,Normal Legitimate Activity,0
874.69,0,0,0.2,0,Normal Legitimate Activity,0
1435.77,0,1,0.2,0,Normal Legitimate Activity,0
1368.69,0,3,0.84,0,Normal Legitimate Activity,0
1201.63,0,3,11.66,0,Normal Legitimate Activity,0
7731.12,0,2,1.3,0,Normal Legitimate Activity,0
915.34,0,1,26.91,0,Normal Legitimate Activity,0
1236.49,0,3,15.43,0,Normal Legitimate Activity,0
5083.85,0,4,1.5,0,Normal Legitimate Activity,0
918.65,0,1,2.51,0,Normal Legitimate Activity,0
2363.9,0,1,2.62,0,Normal Legitimate Activity,0
1203.04,0,2,0.65,0,Normal Legitimate Activity,0
2351.32,0,0,9.58,0,Normal Legitimate Activity,0
1226.46,0,2,1.71,0,Normal Legitimate Activity,0
2359.03,0,2,8.38,0,Normal Legitimate Activity,0
710.16,0,3,2.26,0,Normal Legitimate Activity,0
556.24,0,1,4.31,0,Normal Legitimate Activity,0
590.11,0,2,9.83,0,Normal Legitimate Activity,0
1606.45,0,2,0.84,0,Normal Legitimate Activity,0
1327.8,0,3,21.87,0,Normal Legitimate Activity,0
1013.88,0,5,4.71,0,Normal Legitimate Activity,0
1368.27,0,2,6.29,0,Normal Legitimate Activity,0
2200.41,0,3,9.31,0,Normal Legitimate Activity,0
584.18,0,1,1.34,0,Normal Legitimate Activity,0
523.8,0,1,7.19,0,Normal Legitimate Activity,0
1501.25,0,1,4.28,0,Normal Legitimate Activity,0
2252.33,0,2,6.45,0,Normal Legitimate Activity,0
405.31,0,5,2.3,0,Normal Legitimate Activity,0
1168.64,0,3,1.72,0,Normal Legitimate Activity,0
1380.35,0,2,12.4,0,Normal Legitimate Activity,0
1843.0,0,2,1.94,0,Normal Legitimate Activity,0
1086.93,0,2,2.52,0,Normal Legitimate Activity,0
2342.26,0,1,7.82,0,Normal Legitimate Activity,0
6653.95,0,2,13.09,0,Normal Legitimate Activity,0
883.75,0,2,6.95,0,Normal Legitimate Activity,0
824.58,0,2,0.37,0,Normal Legitimate Activity,0
2122.4,0,4,5.13,0,Normal Legitimate Activity,0
372.63,0,0,3.66,0,Normal Legitimate Activity,0
4388.79,0,3,0.74,0,Normal Legitimate Activity,0
3217.74,0,0,1.62,0,Normal Legitimate Activity,0
998.8,0,3,2.62,0,Normal Legitimate Activity,0
4170.36,0,2,2.67,0,Normal Legitimate Activity,0
597.84,0,1,2.73,0,Normal Legitimate Activity,0
2262.65,1,3,12.84,0,Normal Legitimate Activity,0
308.07,0,3,1.4,0,Normal Legitimate Activity,0
826.07,0,2,6.26,0,Normal Legitimate Activity,0
352.54,1,6,1.96,0,Normal Legitimate Activity,0
1063.33,0,1,0.55,0,Normal Legitimate Activity,0
8262.56,0,1,12.63,0,Normal Legitimate Activity,0
4112.9,0,5,1.05,0,Normal Legitimate Activity,0
217.16,0,1,8.8,0,Normal Legitimate Activity,0
2101.63,0,3,4.26,0,Normal Legitimate Activity,0
1217.58,0,1,11.27,0,Normal Legitimate Activity,0
1777.57,0,2,29.8,0,Normal Legitimate Activity,0
189.25,0,2,1.44,0,Normal Legitimate Activity,0
2349.04,0,5,2.78,0,Normal Legitimate Activity,0
1150.52,0,1,5.74,0,Normal Legitimate Activity,0
1460.18,0,3,4.42,0,Normal Legitimate Activity,0
453.66,0,1,1.23,0,Normal Legitimate Activity,0
5620.49,0,0,6.2,0,Normal Legitimate Activity,0
2196.62,1,2,0.01,0,Normal Legitimate Activity,0
179.28,0,2,14.72,0,Normal Legitimate Activity,0
154.86,0,3,9.64,0,Normal Legitimate Activity,0
753.62,2,2,1.13,0,Normal Legitimate Activity,0
3713.01,0,0,23.23,0,Normal Legitimate Activity,0
1167.66,0,4,2.47,0,Normal Legitimate Activity,0
959.52,0,3,41.68,0,Normal Legitimate Activity,0
2650.14,0,2,2.7,0,Normal Legitimate Activity,0
4900.57,0,1,8.17,0,Normal Legitimate Activity,0
268.63,0,1,1.58,0,Normal Legitimate Activity,0
6616.25,0,1,26.15,0,Normal Legitimate Activity,0
633.46,0,1,12.68,0,Normal Legitimate Activity,0
187.2,0,4,13.79,0,Normal Legitimate Activity,0
301.99,0,1,9.41,0,Normal Legitimate Activity,0
658.68,0,2,1.75,0,Normal Legitimate Activity,0
1388.38,1,4,0.22,0,Normal Legitimate Activity,0
2655.0,0,2,0.61,0,Normal Legitimate Activity,0
2003.99,0,4,3.92,0,Normal Legitimate Activity,0
730.77,0,0,0.77,0,Normal Legitimate Activity,0
393.89,0,2,0.18,0,Normal Legitimate Activity,0
774.36,0,2,0.67,0,Normal Legitimate Activity,0
270.4,0,0,11.15,0,Normal Legitimate Activity,0
1549.43,0,4,4.05,0,Normal Legitimate Activity,0
3705.18,0,2,1.35,0,Normal Legitimate Activity,0
1526.75,0,2,5.49,0,Normal Legitimate Activity,0
1611.09,0,0,2.45,0,Normal Legitimate Activity,0
4803.8,0,4,1.77,0,Normal Legitimate Activity,0
6304.99,0,0,2.56,0,Normal Legitimate Activity,0
4347.65,0,2,2.49,0,Normal Legitimate Activity,0
1010.8,0,4,4.26,0,Normal Legitimate Activity,0
898.85,0,2,2.63,0,Normal Legitimate Activity,0
2098.6,0,1,10.83,0,Normal Legitimate Activity,0
2134.35,0,1,5.1,0,Normal Legitimate Activity,0
1927.59,0,3,1.31,0,Normal Legitimate Activity,0
233.62,1,3,1.57,0,Normal Legitimate Activity,0
1516.29,0,2,8.76,0,Normal Legitimate Activity,0
4617.16,0,2,0.32,0,Normal Legitimate Activity,0
616.61,0,1,1.99,0,Normal Legitimate Activity,0
687.69,0,1,12.09,0,Normal Legitimate Activity,0
3375.72,0,2,3.76,0,Normal Legitimate Activity,0
292.94,0,0,4.61,0,Normal Legitimate Activity,0
299.12,0,3,2.56,0,Normal Legitimate Activity,0
667.95,0,1,3.15,0,Normal Legitimate Activity,0
272.93,0,0,8.5,0,Normal Legitimate Activity,0
714.44,0,1,1.95,0,Normal Legitimate Activity,0
1093.05,0,3,6.8,0,Normal Legitimate Activity,0
938.06,1,2,4.03,0,Normal Legitimate Activity,0
885.01,0,3,5.86,0,Normal Legitimate Activity,0
342.82,0,4,5.22,0,Normal Legitimate Activity,0
635.25,0,3,1.1,0,Normal Legitimate Activity,0
1564.33,0,1,2.05,0,Normal Legitimate Activity,0
1373.52,0,3,3.92,0,Normal Legitimate Activity,0
5229.1,0,2,4.94,0,Normal Legitimate Activity,0
1528.3,0,1,4.62,0,Normal Legitimate Activity,0
728.69,0,0,10.58,0,Normal Legitimate Activity,0
791.14,1,3,6.56,0,Normal Legitimate Activity,0
310.32,0,2,0.5,0,Normal Legitimate Activity,0
678.53,0,2,7.16,0,Normal Legitimate Activity,0
2300.65,0,2,6.54,0,Normal Legitimate Activity,0
996.14,0,1,9.44,0,Normal Legitimate Activity,0
2121.14,1,3,3.02,0,Normal Legitimate Activity,0
1095.65,0,4,16.22,0,Normal Legitimate Activity,0
100178.05,4,10,52.22,0,T2_140: Network Expansion After Large Credit,1
271.8,0,4,8.76,0,Normal Legitimate Activity,0
460.48,0,2,2.35,0,Normal Legitimate Activity,0
2228.16,0,0,4.86,0,Normal Legitimate Activity,0
956.4,0,3,4.18,0,Normal Legitimate Activity,0
17790.96,4,19,20.61,0,T0_61: Balance Pattern Change,1
624.56,0,2,3.27,0,Normal Legitimate Activity,0
636.48,0,1,7.02,0,Normal Legitimate Activity,0
8798.42,0,1,23.76,0,Normal Legitimate Activity,0
661.1,0,3,1.96,0,Normal Legitimate Activity,0
1785.54,0,1,6.29,0,Normal Legitimate Activity,0
1554.09,0,1,2.71,0,Normal Legitimate Activity,0
7308.63,0,3,1.93,0,Normal Legitimate Activity,0
1195.45,0,3,3.53,0,Normal Legitimate Activity,0
4299.53,0,1,9.76,0,Normal Legitimate Activity,0
497.72,0,5,0.17,0,Normal Legitimate Activity,0
929.74,0,0,48.0,0,Normal Legitimate Activity,0
168.43,0,3,7.49,0,Normal Legitimate Activity,0
996.79,0,1,9.95,0,Normal Legitimate Activity,0
2576.83,0,3,8.46,0,Normal Legitimate Activity,0
1555.1,0,2,5.54,0,Normal Legitimate Activity,0
4827.92,0,2,0.82,0,Normal Legitimate Activity,0
475.39,0,2,3.37,0,Normal Legitimate Activity,0
4933.26,0,4,5.26,1,Normal Legitimate Activity,0
357.86,0,2,0.99,0,Normal Legitimate Activity,0
2463.78,0,3,0.87,0,Normal Legitimate Activity,0
860.43,0,3,2.97,0,Normal Legitimate Activity,0
2428.84,0,2,4.07,1,Normal Legitimate Activity,0
633.77,0,0,11.99,0,Normal Legitimate Activity,0
729.24,0,2,1.46,0,Normal Legitimate Activity,0
1719.46,0,2,2.03,0,Normal Legitimate Activity,0
161.12,0,2,2.31,0,Normal Legitimate Activity,0
599.67,0,0,19.09,0,Normal Legitimate Activity,0
1171.96,0,4,3.28,0,Normal Legitimate Activity,0
890.79,0,2,0.95,0,Normal Legitimate Activity,0
168.17,0,2,7.68,0,Normal Legitimate Activity,0
406.27,0,0,9.63,0,Normal Legitimate Activity,0
5112.75,0,3,3.55,0,Normal Legitimate Activity,0
1744.0,1,4,1.36,1,Normal Legitimate Activity,0
7556.16,0,2,1.42,0,Normal Legitimate Activity,0
3186.56,0,3,0.83,0,Normal Legitimate Activity,0
607.51,0,4,4.34,0,Normal Legitimate Activity,0
983.66,0,2,3.4,0,Normal Legitimate Activity,0
145.83,0,4,1.26,0,Normal Legitimate Activity,0
434.64,0,1,4.43,0,Normal Legitimate Activity,0
2655.23,0,1,2.66,0,Normal Legitimate Activity,0
3222.9,0,1,6.77,0,Normal Legitimate Activity,0
1337.92,0,3,3.49,0,Normal Legitimate Activity,0
7236.92,0,1,9.59,0,Normal Legitimate Activity,0
644.67,2,6,18.21,0,Normal Legitimate Activity,0
1467.87,0,1,6.52,0,Normal Legitimate Activity,0
3357.23,0,0,6.61,0,Normal Legitimate Activity,0
689.67,0,1,1.53,0,Normal Legitimate Activity,0
400.29,0,2,0.95,0,Normal Legitimate Activity,0
688.95,1,1,2.36,0,Normal Legitimate Activity,0
574.96,0,2,5.52,0,Normal Legitimate Activity,0
1659.13,0,0,4.07,1,Normal Legitimate Activity,0
2377.25,6,21,0.2,0,T0_60: Holiday Activity Shift,1
1221.64,0,6,8.5,0,Normal Legitimate Activity,0
23603.88,3,23,17.28,1,T2_107: Temporary Receiver,1
14353.28,0,1,2.91,0,Normal Legitimate Activity,0
1430.34,0,4,6.94,0,Normal Legitimate Activity,0
419.17,0,2,24.71,0,Normal Legitimate Activity,0
1420.72,0,1,2.34,0,Normal Legitimate Activity,0
2367.12,0,2,6.88,0,Normal Legitimate Activity,0
680.01,0,2,14.8,0,Normal Legitimate Activity,0
333.38,0,3,0.36,0,Normal Legitimate Activity,0
2551.73,0,1,4.9,0,Normal Legitimate Activity,0
4618.75,0,1,6.37,0,Normal Legitimate Activity,0
1740.48,0,3,0.62,0,Normal Legitimate Activity,0
888.2,0,4,0.5,0,Normal Legitimate Activity,0
1489.64,0,0,5.19,0,Normal Legitimate Activity,0
2638.77,1,4,2.07,0,Normal Legitimate Activity,0
1383.21,0,1,7.53,0,Normal Legitimate Activity,0
5323.73,1,5,5.11,0,Normal Legitimate Activity,0
4008.86,0,1,1.17,0,Normal Legitimate Activity,0
1385.82,0,1,5.22,0,Normal Legitimate Activity,0
1141.11,0,3,3.5,0,Normal Legitimate Activity,0
698.29,0,0,5.94,0,Normal Legitimate Activity,0
3221.53,0,1,3.39,0,Normal Legitimate Activity,0
1608.47,0,2,5.82,0,Normal Legitimate Activity,0
1078.57,0,0,3.43,0,Normal Legitimate Activity,0
715.75,0,1,4.11,0,Normal Legitimate Activity,0
1458.56,0,0,14.68,0,Normal Legitimate Activity,0
3555.6,0,1,1.97,0,Normal Legitimate Activity,0
2777.16,0,1,1.54,0,Normal Legitimate Activity,0
2196.01,0,1,2.08,0,Normal Legitimate Activity,0
290.99,0,3,2.14,0,Normal Legitimate Activity,0
1931.62,0,2,2.86,0,Normal Legitimate Activity,0
865.73,0,1,14.77,0,Normal Legitimate Activity,0
1045.79,0,0,6.25,0,Normal Legitimate Activity,0
825.0,0,1,0.73,0,Normal Legitimate Activity,0
7869.05,0,1,1.1,0,Normal Legitimate Activity,0
1112.42,0,1,19.48,0,Normal Legitimate Activity,0
337.72,0,0,1.9,0,Normal Legitimate Activity,0
4728.17,0,2,1.89,0,Normal Legitimate Activity,0
1338.06,0,1,5.37,0,Normal Legitimate Activity,0
826.21,0,3,1.18,0,Normal Legitimate Activity,0
1209.08,0,0,6.79,0,Normal Legitimate Activity,0
502.71,0,0,1.05,0,Normal Legitimate Activity,0
492.5,0,2,4.3,0,Normal Legitimate Activity,0
990.72,0,1,2.65,0,Normal Legitimate Activity,0
1926.48,0,1,5.97,0,Normal Legitimate Activity,0
664.59,0,3,1.0,0,Normal Legitimate Activity,0
1694.74,0,3,3.82,0,Normal Legitimate Activity,0
452.31,0,0,8.09,0,Normal Legitimate Activity,0
2970.08,0,1,0.17,0,Normal Legitimate Activity,0
591.66,0,6,2.86,0,Normal Legitimate Activity,0
2181.35,0,2,14.23,0,Normal Legitimate Activity,0
1193.1,0,0,1.39,0,Normal Legitimate Activity,0
2999.35,0,4,3.91,0,Normal Legitimate Activity,0
4068.66,0,3,2.22,0,Normal Legitimate Activity,0
542.58,0,2,10.01,0,Normal Legitimate Activity,0
2981.27,0,1,1.92,0,Normal Legitimate Activity,0
6980.84,0,2,6.56,0,Normal Legitimate Activity,0
1326.43,1,4,11.41,0,Normal Legitimate Activity,0
3126.84,0,1,1.49,0,Normal Legitimate Activity,0
3907.49,1,4,6.36,0,Normal Legitimate Activity,0
1670.93,0,1,1.49,0,Normal Legitimate Activity,0
953.19,0,1,7.19,0,Normal Legitimate Activity,0
1327.54,0,3,5.06,1,Normal Legitimate Activity,0
734.77,1,2,1.91,0,Normal Legitimate Activity,0
967.13,0,2,1.79,0,Normal Legitimate Activity,0
555.91,0,0,12.16,0,Normal Legitimate Activity,0
912.35,0,1,19.43,0,Normal Legitimate Activity,0
1366.78,1,2,3.19,0,Normal Legitimate Activity,0
3795.09,0,1,0.7,0,Normal Legitimate Activity,0
1604.1,0,3,1.05,0,Normal Legitimate Activity,0
1525.12,0,6,9.12,0,Normal Legitimate Activity,0
14896.82,0,0,9.02,0,Normal Legitimate Activity,0
1397.56,0,1,10.14,0,Normal Legitimate Activity,0
5122.58,0,2,3.7,0,Normal Legitimate Activity,0
393.2,0,2,1.42,0,Normal Legitimate Activity,0
2431.64,0,1,2.1,0,Normal Legitimate Activity,0
2931.44,0,4,5.51,0,Normal Legitimate Activity,0
2813.14,0,1,4.27,0,Normal Legitimate Activity,0
1298.89,0,0,11.56,0,Normal Legitimate Activity,0
1932.11,0,4,5.3,0,Normal Legitimate Activity,0
3952.65,0,0,1.17,0,Normal Legitimate Activity,0
4460.7,0,1,4.8,0,Normal Legitimate Activity,0
1476.58,0,6,9.89,1,Normal Legitimate Activity,0
2261.42,0,2,1.15,0,Normal Legitimate Activity,0
859.19,0,1,5.43,0,Normal Legitimate Activity,0
492.92,0,2,13.15,0,Normal Legitimate Activity,0
694.21,0,2,1.75,0,Normal Legitimate Activity,0
2441.36,0,6,1.11,0,Normal Legitimate Activity,0
2247.24,6,18,18.03,1,T0_38: Network Association,1
4543.94,0,1,1.72,0,Normal Legitimate Activity,0
551.11,0,1,4.94,0,Normal Legitimate Activity,0
912.84,0,2,3.97,0,Normal Legitimate Activity,0
83.45,0,0,5.9,0,Normal Legitimate Activity,0
1662.62,0,1,1.99,0,Normal Legitimate Activity,0
5724.61,0,1,0.41,0,Normal Legitimate Activity,0
356.3,0,3,16.15,0,Normal Legitimate Activity,0
1000.61,0,1,2.89,0,Normal Legitimate Activity,0
918.36,1,3,1.29,0,Normal Legitimate Activity,0
1139.88,0,1,11.27,0,Normal Legitimate Activity,0
1836.1,0,3,5.38,0,Normal Legitimate Activity,0
2544.76,0,2,15.07,0,Normal Legitimate Activity,0
771.43,0,2,1.58,0,Normal Legitimate Activity,0
366.45,0,5,12.14,0,Normal Legitimate Activity,0
2404.04,0,0,4.15,0,Normal Legitimate Activity,0
1549.02,1,2,1.32,0,Normal Legitimate Activity,0
621.52,0,1,28.66,0,Normal Legitimate Activity,0
962.0,0,3,2.78,0,Normal Legitimate Activity,0
914.75,0,3,0.64,0,Normal Legitimate Activity,0
2566.23,0,0,7.47,0,Normal Legitimate Activity,0
15228.23,4,17,3.79,1,T2_125: Sparse-to-Dense Transition,1
1740.31,0,1,0.39,0,Normal Legitimate Activity,0
7280.96,0,2,3.48,0,Normal Legitimate Activity,0
997.09,0,2,10.8,0,Normal Legitimate Activity,0
747.6,0,1,3.1,0,Normal Legitimate Activity,0
943.61,0,2,3.33,0,Normal Legitimate Activity,0
2212.61,0,1,11.28,0,Normal Legitimate Activity,0
1535.45,0,2,12.07,0,Normal Legitimate Activity,0
2057.82,2,7,0.32,0,Normal Legitimate Activity,0
1446.18,0,3,7.07,0,Normal Legitimate Activity,0
838.85,0,1,19.87,0,Normal Legitimate Activity,0
749.82,0,5,6.44,0,Normal Legitimate Activity,0
9314.78,0,0,5.94,0,Normal Legitimate Activity,0
7813.33,2,21,23.7,1,T2_133: Beneficiary Reappearance,1
393.8,0,1,0.58,0,Normal Legitimate Activity,0
993.24,0,3,2.86,0,Normal Legitimate Activity,0
782.84,0,2,3.52,0,Normal Legitimate Activity,0
219.81,0,2,2.01,0,Normal Legitimate Activity,0
3432.58,0,1,3.56,0,Normal Legitimate Activity,0
2417.56,0,0,21.17,0,Normal Legitimate Activity,0
358.9,0,2,0.97,0,Normal Legitimate Activity,0
1044.27,0,5,0.89,0,Normal Legitimate Activity,0
2970.68,0,1,2.95,0,Normal Legitimate Activity,0
1459.69,0,2,1.69,0,Normal Legitimate Activity,0
252.15,0,1,11.87,0,Normal Legitimate Activity,0
357.2,0,1,2.48,0,Normal Legitimate Activity,0
3680.83,0,2,1.51,0,Normal Legitimate Activity,0
790.12,0,2,3.11,0,Normal Legitimate Activity,0
242.28,0,1,2.62,0,Normal Legitimate Activity,0
1110.36,0,1,6.9,0,Normal Legitimate Activity,0
1001.52,0,1,7.08,0,Normal Legitimate Activity,0
770.04,0,1,1.28,0,Normal Legitimate Activity,0
6779.91,0,3,23.08,0,Normal Legitimate Activity,0
1069.54,0,1,3.22,0,Normal Legitimate Activity,0
1022.1,0,3,2.99,0,Normal Legitimate Activity,0
735.35,0,1,2.68,0,Normal Legitimate Activity,0
3052.06,0,2,12.83,0,Normal Legitimate Activity,0
700.14,0,5,6.55,0,Normal Legitimate Activity,0
656.07,0,2,0.64,0,Normal Legitimate Activity,0
1799.06,0,2,4.63,0,Normal Legitimate Activity,0
586.57,0,2,2.5,0,Normal Legitimate Activity,0
1288.71,0,1,8.22,0,Normal Legitimate Activity,0
1203.23,0,4,15.06,0,Normal Legitimate Activity,0
1009.82,0,1,9.53,0,Normal Legitimate Activity,0
5046.23,0,0,10.56,0,Normal Legitimate Activity,0
1740.08,0,2,5.3,0,Normal Legitimate Activity,0
1921.28,0,3,6.39,0,Normal Legitimate Activity,0
6451.91,0,2,5.63,0,Normal Legitimate Activity,0
2314.06,0,3,12.51,0,Normal Legitimate Activity,0
1808.25,0,1,3.85,0,Normal Legitimate Activity,0
2410.77,0,1,4.9,0,Normal Legitimate Activity,0
1754.44,0,4,0.22,0,Normal Legitimate Activity,0
967.01,0,4,5.18,0,Normal Legitimate Activity,0
2015.49,0,0,2.18,0,Normal Legitimate Activity,0
29515.97,5,17,102.75,1,T2_111: Weekend Activity Spike,1
1039.06,0,5,1.71,0,Normal Legitimate Activity,0
279.2,0,1,32.01,0,Normal Legitimate Activity,0
410.18,0,2,1.4,0,Normal Legitimate Activity,0
1620.62,0,2,2.1,0,Normal Legitimate Activity,0
799.78,0,3,1.04,0,Normal Legitimate Activity,0
653.77,0,0,1.47,0,Normal Legitimate Activity,0
2699.43,1,4,0.65,0,Normal Legitimate Activity,0
673.55,0,0,0.75,0,Normal Legitimate Activity,0
2094.6,0,2,0.54,0,Normal Legitimate Activity,0
503.82,0,1,6.86,0,Normal Legitimate Activity,0
2313.49,0,3,5.04,0,Normal Legitimate Activity,0
10000.0,4,22,4.09,0,T2_101: Round Amount Repetition,1
462.31,0,4,5.73,0,Normal Legitimate Activity,0
1836.8,0,2,2.98,0,Normal Legitimate Activity,0
1989.99,0,1,7.52,0,Normal Legitimate Activity,0
379.03,0,1,4.18,0,Normal Legitimate Activity,0
3594.84,0,4,0.29,0,Normal Legitimate Activity,0
746.59,0,1,1.29,0,Normal Legitimate Activity,0
12176.82,0,1,3.94,0,Normal Legitimate Activity,0
838.46,0,2,8.33,0,Normal Legitimate Activity,0
352.76,0,2,13.28,0,Normal Legitimate Activity,0
360.04,0,1,4.69,0,Normal Legitimate Activity,0
597.1,0,0,3.57,0,Normal Legitimate Activity,0
23498.82,7,15,12.1,0,T0_43: Beneficiary Role Change,1
352.38,0,1,1.21,0,Normal Legitimate Activity,0
1376.16,0,1,1.98,0,Normal Legitimate Activity,0
100000.0,2,10,15.45,1,T2_156: Alternating Transaction Sequence,1
333.69,0,2,6.93,0,Normal Legitimate Activity,0
3405.11,0,5,3.99,0,Normal Legitimate Activity,0
1704.33,0,1,0.02,0,Normal Legitimate Activity,0
5976.82,0,0,5.54,0,Normal Legitimate Activity,0
3848.5,1,2,2.49,0,Normal Legitimate Activity,0
2215.14,0,2,3.59,0,Normal Legitimate Activity,0
2561.57,0,1,6.18,0,Normal Legitimate Activity,0
1158.72,0,3,16.24,0,Normal Legitimate Activity,0
1203.57,0,1,10.84,0,Normal Legitimate Activity,0
408.06,0,6,10.46,0,Normal Legitimate Activity,0
1493.98,0,4,0.78,0,Normal Legitimate Activity,0
1248.25,0,5,0.34,0,Normal Legitimate Activity,0
487.71,0,0,1.21,0,Normal Legitimate Activity,0
13802.08,6,23,105.91,0,T0_93: Bridge Account,1
788.53,0,3,8.11,0,Normal Legitimate Activity,0
1211.28,0,3,0.47,0,Normal Legitimate Activity,0
1569.62,1,1,14.96,0,Normal Legitimate Activity,0
918.34,0,2,1.91,0,Normal Legitimate Activity,0
261.69,0,1,0.08,0,Normal Legitimate Activity,0
1473.31,0,1,15.11,0,Normal Legitimate Activity,0
575.53,0,1,3.79,0,Normal Legitimate Activity,0
2775.12,0,1,2.97,0,Normal Legitimate Activity,0
503.85,0,0,5.38,0,Normal Legitimate Activity,0
4219.48,0,3,5.88,0,Normal Legitimate Activity,0
249.83,0,0,8.26,0,Normal Legitimate Activity,0
7604.11,0,5,19.4,1,Normal Legitimate Activity,0
2128.38,0,3,12.06,0,Normal Legitimate Activity,0
1209.28,0,0,1.24,0,Normal Legitimate Activity,0
1592.99,0,3,34.06,0,Normal Legitimate Activity,0
1029.22,0,2,1.91,0,Normal Legitimate Activity,0
536.35,1,3,0.13,0,Normal Legitimate Activity,0
1824.71,0,1,1.11,0,Normal Legitimate Activity,0
1877.96,0,1,3.46,0,Normal Legitimate Activity,0
2793.96,0,5,12.69,0,Normal Legitimate Activity,0
1020.13,0,3,1.47,0,Normal Legitimate Activity,0
92309.68,11,33,44.0,1,T2_160: Historical Timing Break,1
1224.94,0,1,0.21,0,Normal Legitimate Activity,0
1114.27,0,1,15.59,0,Normal Legitimate Activity,0
479.69,0,0,12.48,0,Normal Legitimate Activity,0
1884.83,0,3,4.33,0,Normal Legitimate Activity,0
753.03,0,2,0.19,0,Normal Legitimate Activity,0
1646.81,0,2,0.84,0,Normal Legitimate Activity,0
700.08,0,3,4.47,0,Normal Legitimate Activity,0
1372.76,0,0,1.61,0,Normal Legitimate Activity,0
1205.45,0,0,19.02,0,Normal Legitimate Activity,0
716.71,1,3,1.23,0,Normal Legitimate Activity,0
1952.57,0,2,3.12,0,Normal Legitimate Activity,0
419.31,0,1,2.3,0,Normal Legitimate Activity,0
5047.0,0,2,2.35,0,Normal Legitimate Activity,0
702.87,0,0,18.27,0,Normal Legitimate Activity,0
4978.63,0,0,9.33,0,Normal Legitimate Activity,0
466.56,0,1,1.49,0,Normal Legitimate Activity,0
1517.36,0,2,8.69,0,Normal Legitimate Activity,0
92.26,0,1,18.74,0,Normal Legitimate Activity,0
1061.56,0,3,0.19,0,Normal Legitimate Activity,0
1850.07,0,1,0.82,0,Normal Legitimate Activity,0
663.83,0,3,11.25,0,Normal Legitimate Activity,0
1033.7,0,3,6.86,0,Normal Legitimate Activity,0
862.09,0,4,3.16,0,Normal Legitimate Activity,0
1355.45,0,1,5.36,0,Normal Legitimate Activity,0
2097.74,0,0,6.36,0,Normal Legitimate Activity,0
3054.02,0,1,11.69,0,Normal Legitimate Activity,0
1587.22,0,4,0.77,0,Normal Legitimate Activity,0
319.21,0,7,1.0,0,Normal Legitimate Activity,0
590.58,0,2,4.17,0,Normal Legitimate Activity,0
313.86,0,2,7.91,0,Normal Legitimate Activity,0
1294.0,0,2,5.07,0,Normal Legitimate Activity,0
1271.67,0,2,3.47,0,Normal Legitimate Activity,0
325.05,0,1,6.19,0,Normal Legitimate Activity,0
404.25,0,2,0.79,0,Normal Legitimate Activity,0
976.99,0,3,5.24,0,Normal Legitimate Activity,0
5003.23,0,0,11.34,0,Normal Legitimate Activity,0
1917.32,0,3,0.77,0,Normal Legitimate Activity,0
849.72,0,1,4.79,0,Normal Legitimate Activity,0
1153.74,0,3,1.68,0,Normal Legitimate Activity,0
716.17,1,2,3.66,0,Normal Legitimate Activity,0
277.56,0,1,3.84,0,Normal Legitimate Activity,0
1505.48,0,2,4.99,0,Normal Legitimate Activity,0
1476.8,0,0,3.17,0,Normal Legitimate Activity,0
277.23,0,3,1.56,0,Normal Legitimate Activity,0
1039.66,0,0,15.34,0,Normal Legitimate Activity,0
639.78,1,4,2.59,0,Normal Legitimate Activity,0
721.94,0,1,5.64,0,Normal Legitimate Activity,0
323.84,0,1,5.96,0,Normal Legitimate Activity,0
836.68,0,0,1.89,0,Normal Legitimate Activity,0
8110.78,7,23,72.67,0,T0_86: Sender Diversity Spike,1
14170.86,7,15,81.13,0,T2_141: Digit-Similar Amount Pattern,1
478.72,1,3,4.4,0,Normal Legitimate Activity,0
4600.23,0,1,2.24,0,Normal Legitimate Activity,0
652.01,0,2,0.62,0,Normal Legitimate Activity,0
294.64,0,2,0.55,0,Normal Legitimate Activity,0
1218.81,0,0,5.67,0,Normal Legitimate Activity,0
2940.16,0,1,15.25,0,Normal Legitimate Activity,0
1144.73,0,1,0.39,0,Normal Legitimate Activity,0
349.98,0,2,8.36,0,Normal Legitimate Activity,0
771.88,0,2,1.76,0,Normal Legitimate Activity,0
1434.34,0,2,9.84,0,Normal Legitimate Activity,0
751.75,0,1,8.44,0,Normal Legitimate Activity,0
293.05,0,1,0.35,0,Normal Legitimate Activity,0
1375.27,0,3,5.02,0,Normal Legitimate Activity,0
1532.34,0,5,3.36,0,Normal Legitimate Activity,0
437.51,0,1,9.0,0,Normal Legitimate Activity,0
744.12,0,6,12.43,0,Normal Legitimate Activity,0
1092.37,0,4,3.81,0,Normal Legitimate Activity,0
221.33,0,1,5.78,0,Normal Legitimate Activity,0
201.2,0,3,27.38,0,Normal Legitimate Activity,0
464.71,0,1,5.57,0,Normal Legitimate Activity,0
1196.65,0,2,1.06,0,Normal Legitimate Activity,0
1584.15,0,2,3.11,0,Normal Legitimate Activity,0
4084.48,5,15,64.19,0,T0_48: Sequence Similarity,1
192.14,0,4,0.06,0,Normal Legitimate Activity,0
124012.35,2,18,17.59,1,T0_97: Synchronized Amounts,1
1886.48,0,3,0.91,0,Normal Legitimate Activity,0
